modelo_equipamento,num_série_equipamento,Quant,des_nome_equipamento,des_categoria,num_potencia,des_potencia,Marca,Id_sala,Setor,num_andar,des_nome_generico_equipamento,idade_equipamento,observ,responsável pela contagem,,,,,,,,,,,,,,,,,
Não identificado,,1,MINI CPU POSITIVO,Informática,65,W,POSITIVO,PPLAN309DPO,PROPLAN,3,Computador,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
7433ip,,8,TELEFONE AASTRA,Informática,2,W,AASTRA,PPLAN309DPO,PROPLAN,3,Ramal,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Não identificado,,1,CHALEIRA ELÉTRICA AGRATTO,Eletrodoméstico,1500,W,AGRATTO,PPLAN309DPO,PROPLAN,3,Chaleira Elétrica,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Não identificado,,2,ESTABILIZADOR DE TENSÃO,Informática,500,W,GENÉRICO,PPLAN309DPO,PROPLAN,3,Estabilizador,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
SMS Speedy,,1,ESTABILIZADOR DE TENSÃO,Informática,600,W,SMS,PPLAN309DPO,PROPLAN,3,Estabilizador,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
MXSA35P1,,1,MICROONDAS MIDEA,Eletrodoméstico,1450,W,MIDEA,PPLAN309DPO,PROPLAN,3,Microondas,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Não identificado,,1,FRIGOBAR CONSUL 70 L,Eletrodoméstico,70,W,CONSUL,PPLAN309DPO,PROPLAN,3,Frigobar,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Não identificado,,1,AR CONDICIONADO TCL,Climatização,12000,BTU,TCL,PPLAN309DPO,PROPLAN,3,Ar Condicionado,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
615,,1,HP LASERJET ENTERPRISE MFP ,Informática,500,W,HP,PPLAN309DPO,PROPLAN,3,Impressora,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Não identificado,,1,ROTEADOR MOTOROLA,Informática,12,W,MOTOROLA,PPLAN309DPO,PROPLAN,3,Roteador,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Não identificado,,1,BEBEDOURO DE MESA AGRATTO,Eletrodoméstico,65,W,AGRATTO,PPLAN309DPO,PROPLAN,3,Refrigerador de água,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Não identificado,,12,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PPLAN309DPO,PROPLAN,3,Lâmpadas,,,CONTAGEM DIOVANA,,,,,,,,,,,,,,,,,
Lenovo ThinkVision T22i-10,SVA954427,3,MONITOR LENOVO 21.5 POLEGADAS,Informática,16,W,LENOVO,DDR357DIR,PROPLAN,3,Computador,3,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
AOC 22P2ES,,1,MONITOR AOC 21.5 POLEGADAS,Informática,15,W,AOC,DDR357DIR,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
D2216Hc,BR-070G3H-07591-65S-2X0L,1,MONITOR DELL 21.5 POLEGADAS,Informática,18,W,DELL,DDR357DIR,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
24BL550J-B,309AZFMEW979,3,MONITOR POSITIVO 23.8 POLEGADAS,Informática,16,W,POSITIVO,DDR357DIR,PROPLAN,3,Computador,10,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
OptiPlex 5050,J3SKJ82,2,DESKTOP DELL OPTIPLEX 5050 SFF,Informática,180,W,DELL,DDR357DIR,PROPLAN,3,Computador,8,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
M75q Gen 2,PE0A058A,1,DESKTOP LENOVO THINKCENTRE M75Q (MINI PC),Informática,65,W,LENOVO,DDR357DIR,PROPLAN,3,Computador,4,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
Master M70 Mini,,1,DESKTOP POSITIVO MASTER M70 MINI,Informática,65,W,POSITIVO,DDR357DIR,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DDR357DIR,PROPLAN,3,Lâmpadas,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
7433ip,,2,TELEFONE IP AASTRA,Outros,6,W,AASTRA,DDR357DIR,PROPLAN,3,Ramal,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
A10W,,1,TELEFONE IP ATCOM A10W,Outros,3,W,ATCOM,DDR357DIR,PROPLAN,3,Ramal,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
TI12R,,1,AR CONDICIONADO SPLIT ELECTROLUX 12000 BTUS QUENTE/FRIO,Climatização,12000,BTU,ELECTROLUX,DDR357DIR,PROPLAN,3,Ar Condicionado,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
LED,,12,LÂMPADA LED BULBO 9W BRANCO FRIO,Iluminação,9,W,GENÉRICO,PPLAN303REU,PROPLAN,3,Lâmpadas,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
Air Master,,1,AR CONDICIONADO SPLIT CONSUL 7000 BTUS SÓ FRIO,Climatização,7000,BTU,CONSUL,PPLAN303REU,PROPLAN,3,Ar Condicionado,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
PowerLite X27,,1,PROJETOR MULTIMÍDIA EPSON POWERLITE X27,Informática,282,W,EPSON,PPLAN303REU,PROPLAN,3,Outros,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
CRC12ABANA,JC4177002,1,REFRIGERADOR CONSUL COMPACTO 120L,Eletrodoméstico,80,W,CONSUL,PPLAN308DIR,PROPLAN,3,Frigobar,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
LA2205wg,,1,MONITOR HP 22 POLEGADAS,Informática,22,W,HP,PPLAN308DIR,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
OptiPlex 7040,DRPNKF2,1,DESKTOP DELL OPTIPLEX 7040,Informática,240,W,DELL,PPLAN308DIR,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
DC3 - BAAA/1B,T2610510XE,1,BASE CARREGADORA PARA TELEFONE SEM FIO AASTRA,Informática,3,W,AASTRA,PPLAN308DIR,PROPLAN,3,Outros,15,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PPLAN308DIR,PROPLAN,3,Lâmpadas,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
EcoTurbo,,1,AR CONDICIONADO SPLIT ELECTROLUX 9000 BTUS QUENTE/FRIO,Climatização,9000,BTU,ELECTROLUX,PPLAN308DIR,PROPLAN,3,Ar Condicionado,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
CRM45ABANA,JI9172701,1,REFRIGERADOR CONSUL FROST FREE 402L,Eletrodoméstico,160,W,CONSUL,COPA DEPROCON,DEPROCON,3,Geladeira,7,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
PMO28B,,1,FORNO DE MICRO-ONDAS PHILCO 25L,Eletrodoméstico,1400,W,PHILCO,COPA DEPROCON,DEPROCON,3,Microondas,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
CEL800,,1,CHALEIRA ELÉTRICA CADENCE,Eletrodoméstico,1000,W,CADENCE,COPA DEPROCON,DEPROCON,3,Chaleira Elétrica,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
24BL550J-B,205AZLW06032,4,MONITOR LG 23.8 POLEGADAS,Informática,26,W,LG,PPLAN315DEP,PROPLAN,3,Computador,3,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
P2317H,7WX4GL2,2,MONITOR DELL 23 POLEGADAS,Informática,18,W,DELL,PPLAN315DEP,PROPLAN,3,Computador,8,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
W1942PEU,10453619,1,Monitor LCD Positivo,Informática,26,W,POSITIVO,PPLAN315DEP,PROPLAN,3,Computador,15,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
Lenovo ThinkVision T22i-10,SVA954427,5,MONITOR LENOVO 21.5 POLEGADAS,Informática,16,W,LENOVO,PPLAN315DEP,PROPLAN,3,Computador,2,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
19EB13PW,304SPED16660,1,MONITOR LG FLATRON,Informática,26,W,LG,PPLAN315DEP,PROPLAN,3,Computador,13,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
AOC 22P2ES,,1,MONITOR AOC 21.5 POLEGADAS,Informática,15,W,AOC,PPLAN315DEP,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
743B,MY17HQBQ803182P,1,MONITOR SAMSUNG 17 POLEGADAS,Informática,30,W,SAMSUNG,PPLAN315DEP,PROPLAN,3,Computador,17,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,18,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PPLAN315DEP,PROPLAN,3,Lâmpadas,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
M75q Gen 2,PE0A058A,5,DESKTOP LENOVO THINKCENTRE M75Q (MINI PC),Informática,65,W,LENOVO,PPLAN315DEP,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
OptiPlex 5050,J3SKJ82,1,DESKTOP DELL OPTIPLEX 5050 SFF,Informática,180,W,DELL,PPLAN315DEP,PROPLAN,3,Computador,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
7433ip,,1,TELEFONE IP AASTRA,Outros,6,W,AASTRA,PPLAN315DEP,PROPLAN,3,Ramal,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
A10W,,4,TELEFONE IP ATCOM A10W,Outros,3,W,ATCOM,PPLAN315DEP,PROPLAN,3,Ramal,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
TIP 125i,OM1Z08000049,1,TELEFONE IP INTELBRAS TIP 125I,Outros,3.5,W,INTELBRAS,PPLAN315DEP,PROPLAN,3,Ramal,,,CONTAGEM JULIA,,,,,,,,,,,,,,,,,
L171 (Type 9227-AC1),V2GG342,1,"Monitor LCD Lenovo ThinkVision L171, 17 polegadas, resolução 1280x1024",Informática,30,W,Lenovo (IBM),DDR355DIR,PROPLAN,3,Computador,17,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
D2216Hc,BR-070GJH-07591-65S-2XFI,1,"Monitor LCD Dell D2216Hc, 22 polegadas, resolução 1920x1080 (Full HD)",Informática,30,W,Dell,DDR355DIR,PROPLAN,3,Computador,9,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
24BL550J-BI.APONFSZ,309AZCQEV075,1,"Monitor LED Positivo 24BL550J, 24 polegadas, Full HD (1920x1080)",Informática,36,W,Positivo,DDR355DIR,PROPLAN,3,Computador,5,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
D11S (OptiPlex 5040 SFF),,1,CPU Dell OptiPlex 5040 SFF,Informática,240,W,Dell,DDR355DIR,PROPLAN,3,Computador,9,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
7433ip,NJ1 2343012870,1,"TELEFONE FIXO AASTRA 7433IP, VOIP, PRETO",Informática,8,W,Aastra,DDR355DIR,PROPLAN,3,Ramal,13,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
TAC-12CHTG2-INV,,1,"AR CONDICIONADO TCL INVERTER T-PRO 2.0, 12000 BTUS, QUENTE/FRIO",Climatização,12000,BTU,TCL,DDR355DIR,PROPLAN,3,Ar Condicionado,4,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
MTM 2572-HBB,V6-WT820,1,"MONITOR WIDE LENOVO MTM 2572-HBB, 22 POLEGADAS",Informática,26,W,Lenovo,DEP354DDC,PROPLAN,3,Computador,6,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
L197 WIDE C/ BASE,VFM3082,1,MONITOR LENOVO 19 TFT THINKVISION L197 WIDE C/ BASE,Informática,22,W,Lenovo (IBM),DEP354DDC,PROPLAN,3,Computador,17,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
T221-10,00PC1,1,MONITOR LENOVO THINKVISION T221-10,Informática,18,W,lenovo (IBM),DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
A16215PTO,SVA957275,1,"MONITOR LENOVO, LED BACKLIGHT",Informática,20,W,lenovo (IBM),DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
22P,D40G022N-615-318,1,MONITOR AOC/ENVISION 22 POLEGADAS,Informática,20,w,AOC (ENVISION),DEP354DDC,PROPLAN,3,Computador,2,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2317H,DT6CTM2,1,"MONITOR DELL 23 POLEGADAS P2317H, PROFISSIONAL FULL HD IPS",Informática,18,w,Dell,DEP354DDC,PROPLAN,3,Computador,9,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2717H,765Y522,1,"MONITOR DELL 27 POLEGADAS P2717H, PROFISSIONAL FULL HD IPS",Informática,25,w,Dell,DEP354DDC,PROPLAN,3,Computador,8,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
T22i,MTM: 61AS,1,MONITOR LENOVO 21.5 POLEGADAS THINKVISION T22I,Informática,15,w,lenovo (IBM),DEP354DDC,PROPLAN,3,Computador,5,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
22P2ES,D40G022N-615-31B,1,"MONITOR AOC/ENVISION 22 POLEGADAS, 22P2ES",Informática,20,W,AOC (ENVISION),DEP354DDC,PROPLAN,3,Computador,4,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2317H,7455GL2,1,"MONITOR DELL 23 POLEGADAS P2317H, PROFISSIONAL FULL HD",Informática,18,W,Dell,DEP354DDC,PROPLAN,3,Computador,8,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,8,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,DDR357DIR,PROPLAN,3,Lâmpadas,,4,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
D26,X5HMASC544,1,TELEFONE IP (VoIP) ATCOM D26,Informática,3,w,ATCOM,DEP354DDC,PROPLAN,3,Ramal,9,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
D26,X5HMASC911,1,TELEFONE IP (VoIP) ATCOM D26,Informática,3,w,ATCOM,DEP354DDC,PROPLAN,3,Ramal,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
D26,X5HMASC918,1,TELEFONE IP (VoIP) ATCOM D26,Informática,3,w,ATCOM,DEP354DDC,PROPLAN,3,Ramal,2,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
7433 IP,NJ1 2343011421 /N:,1,TELEFONE IP (VoIP) AASTRA 7433 IP,Informática,6,w,AASTRA,DEP354DDC,PROPLAN,3,Ramal,13,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
T22i-10,,1,MONITOR LENOVO 21.5 POLEGADAS THINKVISION T22i-10,Informática,17,W,Lenovo,DEP354DDC,PROPLAN,3,Computador,8,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
L1711PC,,1,MONITOR LENOVO THINKVISION L1711PC 17 POLEGADAS LCD,Informática,20,w,Lenovo,DEP354DDC,PROPLAN,3,Computador,14,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
22P2ES,VCN3XA006752,1,"MONITOR AOC/ENVISION 22 POLEGADAS, 22P2ES",Informática,20,w,AOC (ENVISION),DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
22P2E,HI1WWW52Q,1,"MONITOR AOC/ENVISION 22 POLEGADAS, 22P2E",Informática,20,W,AOC (ENVISION),DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
P2419H,,1,MONITOR DELL PROFISSIONAL P2419H 24 POLEGADAS,Informática,18,W,Dell,DEP354DDC,PROPLAN,3,Computador,8,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
M750 / 11JQ,PEDA43SW,1,COMPUTADOR DESKTOP COMPACTO LENOVO THINKCENTRE M75Q TINY,Informática,65,w,Lenovo,DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
M75q Tiny / 11JQ-520700,PEDAD561,1,COMPUTADOR DESKTOP COMPACTO LENOVO THINKCENTRE M75Q TINY,Informática,65,w,Lenovo,DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
M75q Tiny / 11JQ,PEOA5XWF,2,COMPUTADOR DESKTOP COMPACTO LENOVO THINKCENTRE M75Q TINY,Informática,65,w,Lenovo,DEP354DDC,PROPLAN,3,Computador,3,2,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
M75q Tiny / 11JQ-S2E700,PE0A43T7,1,COMPUTADOR DESKTOP COMPACTO LENOVO THINKCENTRE M75Q TINY,Informática,65,w,Lenovo,DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
OptiPlex 5050 SFF / D11S,,1,COMPUTADOR DESKTOP COMPACTO DELL OPTIPLEX 5050 SFF,Informática,65,w,Dell,DEP354DDC,PROPLAN,3,Computador,8,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
M75q Tiny / 11JQ,PEDAD57S,1,COMPUTADOR DESKTOP COMPACTO LENOVO THINKCENTRE M75Q TINY,Informática,65,w,Lenovo,DEP354DDC,PROPLAN,3,Computador,3,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
Eco Inverter II 9.000 BTU/h,,2,AR CONDICIONADO SPLIT ELGIN INVERTER HI-WALL 9.000 BTU/H,Climatização,9000,BTU,ELGIN,DEP354DDC,PROPLAN,3,Ar Condicionado,3,2,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
R.97816-110,FT240113023668,1,"CHALEIRA ELÉTRICA RAF, 2.0L, 800W",Eletrodoméstico,800,W,RAF,DEP354DDC,PROPLAN,3,Chaleira Elétrica,2,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
CM321DB1,NC00153804 BR,1,"CAFETEIRA ELÉTRICA ARNO PERFECTTA INOX, 12 XÍCARAS",Eletrodoméstico,650,W,ARNO,DEP354DDC,PROPLAN,3,Cafeteira,1,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
AMICOZBN-01/127V,,1,FORNO MICRO-ONDAS AGRATTO 32 LITROS,Eletrodoméstico,1400,W,AGRATTO (VENTISOL),DEP354DDC,PROPLAN,3,Microondas,2,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
MEO44 / MEO44/127V,,1,FORNO MICRO-ONDAS ELETROLUX 34 LITROS,Eletrodoméstico,1450,W,ELECTROLUX,PPLAN318COP,PROPLAN,3,Lâmpadas,8,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
CRA30FBANA40 / CRA30,,1,"REFRIGERADOR CONSUL DEGELO SECO, 1 PORTA, 261 LITROS",Eletrodoméstico,94,w,CONSUL,PPLAN318COP,PROPLAN,3,Geladeira,1,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,PPLAN318COP,PROPLAN,3,Lâmpadas,,2,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
C6200 MINIPRO (ROHS),,9,C6200 MINIPRO (ROHS),Informática,80,W,POSITIVO,DECON358SG,PROPLAN,3,Computador,8 anos,,CONTAGEM ?,,,,,,,,,,,,,,,,,
LCST9F-02I,,2,AR CONDICIONADO AGRATTO LCST9F-02I,Climatização,814,W,AGRATTO,DECON358SG,PROPLAN,3,Ar Condicionado,4 anos,,CONTAGEM ?,,,,,,,,,,,,,,,,,
T8 LED 30cm,,6,LÂMPADAS TUBULARES LED,Iluminação,18,W,PHILLIPS,DECON358SG,PROPLAN,3,Lâmpadas,10 anos,,CONTAGEM ?,,,,,,,,,,,,,,,,,
24BL550J,,2,MONITOR POSITIVO 24BL550J,Informática,16,W,POSITIVO,SALA TÉCNICA 1,CAF,2,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
p2419Hz,,4,MONITOR DELL p2419Hz,Informática,18,W,DELL,SALA TÉCNICA 1,CAF,2,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
OPTIPLEX 3080,,3,CPU DELL OPTIPLEX 3080,Informática,65,W,DELL,SALA TÉCNICA 1,CAF,2,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
OPTIPLEX 7050,,1,CPU DELL OPTIPLEX 7050,Informática,180,W,DELL,SALA TÉCNICA 1,CAF,2,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
MASTER C4400,,2,CPU POSITIVO MASTER C4400,Informática,65,W,POSITIVO,SALA TÉCNICA 1,CAF,2,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
F19L,,1,MONITOR AOC F19L,Informática,28,W,AOC,SALA TÉCNICA 1,CAF,2,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,CPU LENOVO THINKCENTRE M35,Informática,180,W,LENOVO,SALA TÉCNICA 1,CAF,2,Computador,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,IMPRESSORA HP LASER JET MANAGED MFP E52645,Informática,780,W,HP,SALA TÉCNICA 1,CAF,2,Impressora,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,AR CONDICIONADO AGRATTO,Climatização,12000,BTU,AGRATTO,SALA TÉCNICA 1,CAF,2,Ar Condicionado,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,FRIGOBAR CONSUL COMPACTO 180L,Eletrodoméstico,90,W,CONSUL,SALA TÉCNICA 1,CAF,2,Frigobar,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,CAFETEIRA BRITANIA,Eletrodoméstico,800,W,BRITÂNIA,SALA TÉCNICA 1,CAF,2,Cafeteira,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,1,BEBEDOURO LIBELL,Eletrodoméstico,178,W,LIBELL,SALA TÉCNICA 1,CAF,2,Bebedouro,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
TIP200S,,4,RAMAL INTELBRAS TIP200S,Outros,3,W,INTELBRAS,SALA TÉCNICA 1,CAF,2,Ramal,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,2,Monitor,Informática,13,W,Dell,SALA TÉCNICA 2,CAF,2,Computador,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
Dell Optiplex 9010,,1,Computador,Informática,240,W,Dell,SALA TÉCNICA 2,CAF,2,Computador,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
YKS12QCA-G1 R-22,,1,Ar condicionado,Climatização,12000,BTU,York,SALA TÉCNICA 2,CAF,2,Ar Condicionado,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,SALA TÉCNICA 2,CAF,2,Lâmpadas,,,CONTAGEM VICTÓRIA,,,,,,,,,,,,,,,,,
D173A,VF23384,1,Monitor LCD Lenovo D173A,Informática,30,W,Lenovo,SALA TÉCNICA 2,CAF,2,Computador,16,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
,C5R9YR2,1,Computador Desktop Dell OptiPlex,Informática,260,W,DELL,SALA TÉCNICA 2,CAF,2,Computador,7,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
,,1,Ar Condicionado Split Agratto,Climatização,12000,BTU,Agratto,SALA TÉCNICA 2,CAF,2,Ar Condicionado,2,,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
LÂMPADA TUBULAR,,16,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,SALA TÉCNICA 2,CAF,2,Lâmpadas,,8,CONTAGEM NICOLE,,,,,,,,,,,,,,,,,
,,1,,Informática,40,W,LG,SALA DO CONCUR,CONCUR,2,Computador,,,CONTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,40,W,HP,SALA DO CONCUR,CONCUR,2,Computador,,,CONTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,2,,Informática,100,W,Lenovo,SALA DO CONCUR,CONCUR,2,Computador,,,CONTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Informática,14,W,AASTRA,SALA DO CONCUR,CONCUR,2,Telefone,,,CONTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
SP2977390,,1,,Informática,250,W,EPSON,SALA DO CONCUR,CONCUR,2,Projetor,,,CONTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
1PS54A,BRBST330S7,1,,Informática,100,W,HP,SALA DO CONCUR,CONCUR,2,Impressora,,,CONTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,1,,Climatização,12000,BTU,Electrolux,SALA DO CONCUR,CONCUR,2,Ar Condicionado,,,CONTAGEM CAIO E GABRIEL,,,,,,,,,,,,,,,,,
,,3,LUMINÁRIA DE EMERGÊNCIA LED 960 LUMENS SEGURIMAX,Iluminação,4,W,SEGURIMAX,AREA COMUM 2 ANDAR,ÁREA COMUM,2,Lâmpada,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,28,"LÂMPADA TUBULAR FLUORESCENTE 2,20M",Iluminação,30,W,GENÉRICO,AREA COMUM 2 ANDAR,ÁREA COMUM,2,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,4,LÂMPADA SPOT LED BRANCA,Iluminação,7,W,GENÉRICO,AREA COMUM 2 ANDAR,ÁREA COMUM,2,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,20,LÂMPADA TUBULAR FLUORESCENTE,Iluminação,30,W,GENÉRICO,AREA COMUM 2 ANDAR,ÁREA COMUM,2,Lâmpadas,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,11,SPOT LED DE SOBREPOR,Iluminação,5,W,GENÉRICO,AREA COMUM 2 ANDAR,ÁREA COMUM,2,Lâmpada,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,2,SENSOR DE PRESENÇA 360º DE SOBREPOR,Iluminação,1.2,W,GENÉRICO,AREA COMUM 2 ANDAR,ÁREA COMUM,2,Sensor de presença,,,CONTAGEM FERNANDA,,,,,,,,,,,,,,,,,
,,16,LÂMPADAS TUBULARES LED,Iluminação,18,W,GENÉRICO,SALÃO OVAL PINACOTECA,PINACOTECA,2,Lâmpadas,,,CONTAGEM LUCAS E ERICK,,,,,,,,,,,,,,,,,
,,8,Ar Condicionado 24.000 BTUs,Climatização,36000,BTU,NÃO IDENTIFICADO,SALÃO OVAL PINACOTECA,PINACOTECA,2,Ar Condicionado,,,CONTAGEM LUCAS E ERICK,,,,,,,,,,,,,,,,,
